mu_mean,mu_sd,mu_q5,mu_q95,mu_rhat,mu_ess_bulk,mu_ess_tail,string_id,string
3.038674166111111,0.1800860938755848,2.737147,3.326215,1.0005312408574039,28477.240415683893,26066.159180874816,34,postojanje
2.911635853888889,0.2743862732443533,2.4642350000000004,3.366933,1.0000352175366793,32159.780003182368,25115.07029010095,35,buđenje
2.8391786491666666,0.16290386422188355,2.570036,3.1047409999999998,1.0000593474318238,28774.857835064402,25795.15924785273,36,omalovažavanje
2.8432267355555556,0.15689840476141623,2.5839495,3.100815,1.000078174979803,25114.02297713938,24836.63306772839,37,negativac
2.492889571111111,0.17529517714465284,2.205818,2.779291,1.0004474870458504,34690.08026836462,25236.88189703412,38,trk
2.734222211388889,0.20466375374848578,2.390867,3.06781,1.0001157567668693,36113.46091485278,26665.976210898854,39,socijalizam
2.940788123611111,0.18751671852015953,2.625569,3.2422229999999996,1.00019294131771,32587.999104766342,25910.133224149646,40,klavir
2.8885315269444445,0.19339384344890667,2.5658559999999997,3.199925,1.0002222335767315,35150.19955591398,26210.53373077935,41,prijavljivanje
2.7366332491666667,0.18117793710920857,2.4326075,3.031262,1.0004808833783163,35678.83420810084,27431.14521804296,42,štala
2.5943275180555556,0.18966286522911188,2.2800890000000003,2.90583,1.0002494887883442,35035.08206063786,25966.07971327974,43,patrola
2.9319244119444443,0.17159940779206162,2.6447884999999998,3.2081524999999997,1.0001232964768207,29932.136512953875,26175.787303895184,44,šivanje
2.5043923891666666,0.1794730907201148,2.2110895,2.8015209999999997,0.9999884740258211,37580.63039208595,26660.542511070842,45,sekcija
2.5613404647222224,0.15909865332328788,2.3026275000000003,2.8242019999999997,1.0001252897887036,26896.92939320429,25183.24680126067,46,valjak
3.0533128952777777,0.19482684075756182,2.7234295,3.3649244999999994,1.0001377226021484,30172.980165529993,26470.60498156725,47,padalina
3.1175585433333333,0.23437179432961433,2.718786,3.4908514999999998,1.00009774532288,27997.86364394607,26105.771891357468,48,planiranje
2.5058948055555557,0.18439776989524131,2.2000495,2.8088829999999994,1.0001753587296551,38002.11296663961,25687.146083137133,49,neven
3.150767140277778,0.22265677011467483,2.774311,3.5081045,1.0001729387087368,28423.47602359879,26266.85366589516,50,mrvica
2.6811245083333333,0.16699247909884155,2.4072649999999998,2.9557819999999997,1.0000549494087885,33070.44163627606,26138.47778947373,51,protivnica
2.2207120805555554,0.17311054384432095,1.9410185,2.5070615000000003,1.0001336477625637,31522.59107636439,25770.33749963419,52,editorijal
2.377591471666667,0.17411188498106314,2.0931585,2.6662709999999996,1.0001924766693002,36204.24077645223,25828.228341827085,53,štovatelj
3.3579029030555554,0.20511875450289974,3.0049085000000004,3.682717,1.0002893207735686,19363.187647898387,23767.071214320953,54,pozadina
3.039169615277778,0.20453407647196387,2.692749,3.3654724999999996,0.9999973915548204,29925.445134853417,25646.597351747565,55,mentor
2.586730243611111,0.18780663430083339,2.2772495,2.8928369999999997,1.0000432510279924,38947.09059522196,27136.919706591438,56,taliban
2.657842682777778,0.15214862853670993,2.40731,2.908281,1.0001052433375515,21167.477767353434,22783.999790283746,57,dušik
2.960639161388889,0.18107332404888607,2.6575274999999996,3.2533329999999996,1.0000755536863328,32028.245993365897,26785.076935119272,58,pravljenje
3.092189025277778,0.17530299466248228,2.8003295,3.3736774999999994,1.0002418369462032,23464.955120421695,24800.005550081674,59,prijenos
3.1559672741666667,0.19011459203206874,2.8354465,3.4605904999999995,1.0000492041531743,27252.15741052576,25684.448068432466,60,zamolba
2.929090501666667,0.18536624850891112,2.6178155,3.231311,1.0001890475110402,32463.391457002173,27029.250783112297,61,disk
3.2679823775,0.290507333249155,2.7834019999999997,3.738559499999999,1.000351153900125,18182.83915298271,20969.69765213464,62,uspjeh
3.3380608758333334,0.257448121527855,2.8993165,3.746311499999999,1.0002150555504883,18896.923967350514,23190.122045618344,63,prošlost
3.3253049916666666,0.22349977647645314,2.9389895000000004,3.676191,0.999918108718879,21851.698113323684,24439.864139500547,64,sloboda
2.7249969541666665,0.1949607012202819,2.4000350000000004,3.0446329999999997,0.9999996479232632,35875.697266268275,26654.934104948272,65,sedamdesete
3.148988851388889,0.23045600638521999,2.7594155,3.515321,1.0000746316752442,26831.4993144798,25656.80540029604,66,pravopis
2.837758461388889,0.18289283056944625,2.5324364999999998,3.1329705,1.0000285470867463,34073.73262778259,25999.541534247008,67,uradak
3.0469571530555557,0.17941382828918317,2.744558,3.332842,1.000397856443307,27785.823198679787,25303.54609520364,68,stabljika
2.8863552505555554,0.18392070588104836,2.5812980000000003,3.1837335,1.0001981987700796,34247.90079302789,25963.174218681008,69,ženidba
2.9953063194444445,0.1627849163618056,2.7235535,3.258902,1.0002017024335945,23027.713451979525,24036.12109494626,70,pregovor
2.9846304169444444,0.17423238232897575,2.6916784999999996,3.2655205,1.0002320042151076,28062.496036422406,25846.34900449629,71,gnijezdo
2.909583638611111,0.18198595313640872,2.603984,3.2042509999999997,1.0001985263000215,31756.819246609117,27158.327194246565,72,pripovijest
3.073418897222222,0.17740736599190826,2.7766465,3.358832,1.000158292666869,25230.215582936642,26156.64690983087,73,krvarenje
2.860169806111111,0.1574821675413107,2.600199,3.1164514999999997,1.0001866894293787,25206.90323520044,25097.536079791742,74,fobija
2.9519919880555556,0.22641807340430242,2.571701,3.3165279999999995,1.000053128811631,33332.71066637576,26973.898613025947,75,novčić
2.6750374327777777,0.1827648932593719,2.372417,2.9727005,1.0003298858545884,37603.31894636716,25904.96329711229,76,rejting
3.1302247708333333,0.18445404285508168,2.821772,3.4275610000000003,1.000003015637297,26500.193522641777,25274.656707134323,77,potrošnja
2.310623615,0.20030691493953004,1.9826635,2.6382324999999995,1.0000073015371924,36860.69709237367,26116.49699900548,78,lončar
2.7266292319444445,0.16886803774892759,2.4477295,3.0013419999999997,1.0000753462263074,30162.25428656921,24844.817724962362,79,mirenje
3.1549965975,0.17756034333708873,2.8523125000000005,3.4371810000000003,1.0003898018679336,23632.677045385728,24934.263532420733,80,poslodavac
2.348246643888889,0.1553218734693372,2.0953485,2.6076919999999997,1.0002302289073977,27685.47918463118,24413.76352230137,81,normalizacija
3.401481511666667,0.21681596917339982,3.028689,3.739751,1.0002544261105273,20566.698731450713,21755.24068066877,82,poznavanje
3.3047256069444444,0.2069568993635935,2.9525379999999997,3.6313009999999997,1.0001823127822902,21940.361394172698,23854.875902236123,83,neodgovornost
3.188724088888889,0.18636112826296591,2.875085,3.4864434999999996,1.00014299218912,24315.103608274985,25842.903247322232,84,komplet
2.8588737552777777,0.17945978457059691,2.5582274999999997,3.1491014999999996,1.0002175227867716,32390.21795357593,25173.44593079561,85,muslimanka
2.87786761,0.15940103393903354,2.615324,3.1362454999999994,1.0001824883340364,25162.70741420989,23797.389238842123,86,konkurentnost
3.0596734069444445,0.173640374257321,2.7697555,3.3388505,0.9999825735730569,22881.923122758777,23585.2809854513,87,isplata
2.68990132,0.19486765718476806,2.3647655,3.0048934999999997,1.0001455186622967,38838.356544838636,25562.224419747712,88,biskupija
3.1885228008333333,0.23256500824113377,2.7929885,3.5576825,1.0001432381965167,25739.18832190588,25286.489314213988,89,prijelaz
3.0453166969444445,0.28112426245355915,2.58608,3.5128304999999993,1.0004460117703902,23668.673783454724,22137.103404969672,90,ulomak
2.813544494722222,0.26360293844749655,2.3796755,3.247172,1.0001877629694054,30327.647068044414,24686.29994893857,91,čovjek
2.2033805791666667,0.1822553032468455,1.9088195,2.5073905,0.9999981406761111,35934.60084536415,25043.097650673506,92,stečevina
3.075262796111111,0.19207442005645042,2.747138,3.381804,1.000135490123422,29839.86522561284,26416.76030336827,93,kasa
2.6757762494444446,0.17208095443286106,2.3921884999999996,2.9585735,1.000261664168166,33986.83246893701,25707.64524606641,94,reket
2.0283135736111113,0.18685813353314196,1.7295685,2.341601,0.9999991071611081,31518.70662732341,24073.037780165985,95,foton
3.0697536508333334,0.15582260132214043,2.8112375000000003,3.32323,1.0005504722306686,17265.89886602862,22280.767490282462,96,prihod
2.886551506388889,0.1791741065426047,2.5887865,3.1749419999999997,1.000167737525548,31086.407948887816,26710.364286569067,97,nepogoda
2.968607031388889,0.17002787138450862,2.6837185,3.2428934999999997,1.000304029409607,29332.11698422189,25819.78654761886,98,tabela
2.586168005,0.17614463813565442,2.2961074999999997,2.87508,1.000264359926593,33458.48655800922,25831.46819466329,99,padobranac
2.627899290833333,0.1502967234074595,2.3800995,2.8766909999999997,1.0001296438062464,21805.203802572254,24124.963857475188,100,violinist
3.0476085319444444,0.18552743136770183,2.7313175000000003,3.3455905,1.0001084446409096,28591.82306930203,24095.81262311073,101,uvježbavanje
2.6789446833333335,0.16677643853862853,2.4038190000000004,2.9519205,1.0000402240696304,31652.966099953646,25519.389852831184,102,valjanost
2.3038662505555556,0.18283625034266313,2.005619,2.6059339999999995,1.000184571669502,38063.398116828794,26003.653947157323,103,boljitak
3.0839499108333333,0.1656550931260904,2.8058680000000003,3.3504215000000004,1.000173189737438,24326.104784256204,23981.77598523144,104,rana
3.1838934827777776,0.28158904676350144,2.7159275,3.6439014999999997,1.0002269751243658,22956.76024574618,25345.046238167673,105,kiosk
2.8831355319444443,0.16454073346455905,2.6082895,3.150111,1.0000514864989,27594.780432048065,24195.5843439778,106,veterinar
2.4580305944444443,0.16943110173182105,2.1810795,2.7373705,1.0001377595332719,34753.033753264775,25141.488480587588,107,kovač
3.3065924344444446,0.23982781520690308,2.897929,3.683794,1.0002019238424036,20887.888707329697,23443.9026332581,108,trajanje
2.494762435,0.1801425796013885,2.1950485000000004,2.7892,1.0004319301102933,35465.45897543605,26043.37310392235,109,blamaža
2.6957946825,0.20047181539489803,2.3635824999999997,3.023351,1.0002725053801342,35673.77433096731,25163.945218994788,110,služenje
2.241026018888889,0.17114152985663234,1.9656384999999998,2.526477,1.0002636291538556,30141.158170818577,25784.97834545992,111,kustos
3.023496636388889,0.17097428761673708,2.736879,3.2998225,1.0001970447330535,23867.587368269997,23761.620423110675,112,zec
2.7338803844444444,0.15390036391460227,2.481573,2.9882705,1.00003754463713,20944.152936363393,23055.605166529313,113,polijetanje
3.4143572794444443,0.26045648802881244,2.964948,3.8192125,1.0002455609288026,16372.183612763343,21569.112396169992,114,uho
2.190474075,0.16972305505078733,1.9169485,2.4736705,1.0001000385524976,31614.517411154844,26344.154577977166,115,delegat
3.0560696255555557,0.27400912331700916,2.6030745,3.5064324999999994,1.000200550065085,27445.011855232595,25482.156539505093,116,kolegica
3.1430082466666667,0.2000775484192255,2.8067789999999997,3.4614829999999994,1.0003296703820057,27253.236378674035,25358.004264854455,117,znanstvenica
2.691815018611111,0.1897300293974194,2.378926,2.999662,1.0003042613487498,34738.862469236934,25064.946129398457,118,promišljanje
2.9564649575,0.2617170162134896,2.522089,3.3800105,0.9999736726420659,31048.01742606342,26679.307120510508,119,duhan
2.664068655,0.1671881810042822,2.3893880000000003,2.937811,1.0002897269986395,33105.34394723006,25928.065663504363,120,sudnica
2.8370480133333333,0.1635365243129105,2.5659695,3.1035804999999996,1.000276970904027,27948.41242167298,26830.263859839342,121,aerodrom
2.7970356325,0.17067379424748974,2.5114884999999996,3.0746625,1.0001315550191563,31095.28544998533,25522.068886898902,122,invalidnost
2.424132579166667,0.1599952762025276,2.16413,2.6902504999999994,1.0004324085035152,27461.073906930556,23256.917895822855,123,mulj
2.965551785,0.16601187227866443,2.6881685,3.2340134999999997,1.000311430082417,27853.711241218007,25308.820411401794,124,krivnja
2.395271728611111,0.15718044371081333,2.14054,2.6560010000000003,1.0002490156841568,26394.31122587664,23676.63980727831,125,statut
2.9942480422222224,0.20689045417669744,2.6429595,3.3241905000000003,1.0002161966291583,29509.794777277755,24655.533323499854,126,zajednica
3.271930833888889,0.30527699229474786,2.7696285,3.779165,1.0004611019202199,17816.373075651478,19687.08082789065,127,susjeda
2.64155081,0.17656741292033523,2.3516090000000003,2.9302705000000002,1.0003109207619476,34055.96697878923,26368.034869664836,128,otplata
2.3152048494444446,0.18924604161629052,2.006169,2.6268739999999995,1.0002014900040894,34980.4079035658,23089.600587172154,129,ekstrakt
3.1589587125,0.17662311285369278,2.8607954999999996,3.4412354999999994,1.0002750036245653,22370.218527775975,23356.503130516292,130,nagrada
2.9792611405555554,0.18795374508265617,2.6640585000000003,3.2803344999999995,1.0001174837290614,29985.366012118913,24356.48658718015,131,raspad
3.061922101388889,0.20258440080583834,2.7176949999999995,3.3860174999999995,1.0002312514279583,31150.458320499903,24609.906003837717,132,hit
2.8782431763888887,0.1789148186413804,2.578028,3.1644429999999995,1.0000863420267185,32510.65033449326,26332.82981955746,133,dokazivanje
2.850158293333333,0.16027797538127442,2.5827095,3.1117909999999998,1.0002610652129311,26751.447416095965,26070.111410274338,134,povlačenje
3.2626259091666667,0.33726696767747527,2.727152,3.8403125,1.0006082052898861,12672.175107984496,12907.090393919332,135,mjesec
2.5172966886111112,0.18261003103028825,2.21733,2.8154909999999997,1.0001286216432137,35402.84317378195,25442.833686141566,136,nakana
2.3524672166666667,0.18372770138958117,2.0531475,2.6552544999999985,1.0004801504392742,35280.76373864797,24905.74552400181,137,monopol
3.0385158294444445,0.17922949911181416,2.736978,3.326692,1.000136236101285,24674.13470843673,24752.108186975987,138,njuška
3.041974627777778,0.17131277526534952,2.7553284999999996,3.3196704999999995,1.0002958729248845,25218.207867943045,23363.71339390308,139,nužda
2.355421443888889,0.18330431185697219,2.053559,2.6561615,1.0002084552973065,36527.02857946066,24739.986393541392,140,duel
2.999117581388889,0.1657793686533888,2.72358,3.2669515,1.0002556121164612,24196.711000300133,24567.80281604381,141,dominacija
2.7814644280555556,0.17267209531462324,2.4958389999999997,3.0626919999999997,1.0003002146370437,25810.845597260857,23413.965733324017,142,oštrina
3.0853804116666668,0.2098892606110567,2.7268265,3.4214305,0.9999695711229826,28804.57643035447,24039.180858264383,143,položaj
2.521632266666667,0.15378043142091766,2.271988,2.7750879999999993,1.0002731641807143,24960.3974238557,25296.328914105998,144,stočar
2.2832285897222224,0.1867933094120597,1.9775075,2.5939505,1.0001677799144653,35717.820624008345,26173.834355746367,145,manevar
2.9895811677777777,0.19923338311202413,2.6569295,3.3108379999999995,1.0000647291454254,31395.579687606198,25686.379808873826,146,specijalitet
2.144050573611111,0.18424782952687668,1.8490889999999998,2.4537234999999997,1.0003905503718804,33040.46443211249,25900.291659467854,147,antitijelo
2.6778503705555554,0.1632327310865579,2.4064155,2.943812,1.0000525353707816,28308.335950971858,24791.6560378385,148,udruživanje
3.0990021913888888,0.22234013844861578,2.7247644999999996,3.45456,1.0003407903185049,30073.167997624485,25212.667189195687,149,posebnost
3.3369100358333332,0.23883283325676277,2.9285785000000004,3.711781,1.0003077636991828,21821.597353368095,24188.276210944663,150,šutnja
2.936702646388889,0.16546657664253228,2.662827,3.2060504999999995,1.0002704969798883,25304.13018789585,25047.46954297144,151,kostim
2.7476251675,0.15105770415892728,2.5013690000000004,2.9969525,1.000707666475102,16162.98396522606,18750.972421099897,152,rosa
2.7702232194444445,0.1922276208324014,2.4473265,3.0774310000000002,1.0002194982182249,35020.65585309149,25327.504931490043,153,uvjerljivost
2.1875360161111113,0.19348515080953704,1.875569,2.510631,1.000394978215314,35884.9462729856,26128.384818264378,154,opstrukcija
3.205877341388889,0.19711720814632033,2.872858,3.5211015,1.0002999337020557,23576.03712464449,23168.14881002414,155,kamen
2.8885677544444444,0.16386254815448872,2.617514,3.1581505,1.0004736652424895,24556.8076632313,24043.095721659745,156,lavanda
3.0738886805555556,0.19066122495960017,2.7510385,3.377992,1.0004580623987889,28675.248955096948,24367.707620536145,157,trećina
2.873498415833333,0.16545938850364453,2.598629,3.142753,1.0000981828771838,29970.446945166586,26490.84973243729,158,pojačanje
2.8061829394444446,0.16544292346354109,2.5323915,3.07506,1.0002217333883503,31694.925054947536,26638.610819301655,159,porijeklo
3.069082188888889,0.16637235475235307,2.7911070000000002,3.3389809999999995,1.000180036317184,22662.586680965822,23693.91015328561,160,recikliranje
2.019482693611111,0.2106914224745124,1.681468,2.37566,1.000316204742853,33928.709963652,25923.937971107563,161,jal
2.311123916666667,0.16791716933308606,2.0376065,2.58871,1.0001018707933444,31352.17571941609,25718.93722641712,162,blagodat
3.0628570458333333,0.17927137200519844,2.760659,3.349662,0.9999490004883935,26162.511981803356,24271.09315597768,163,predznanje
2.6417610725,0.1645478177213413,2.3716895000000005,2.9103524999999992,1.0002522708011705,30040.58418578944,26156.616483650712,164,povik
3.2460356519444447,0.28109100253881836,2.773256,3.700119499999999,1.000390354087783,20062.708056024745,23930.63113801857,165,koncentracija
2.3271879191666667,0.18270547796366324,2.032094,2.631761,1.0000705260915466,35024.15463440771,23725.568887472717,166,spodoba
2.497173882222222,0.16963638270369144,2.217978,2.7779824999999994,0.9999692376361332,33525.26434817266,26769.19557148591,167,prizvuk
2.964125592222222,0.17205754611571009,2.6756085,3.24071,1.0002075357983813,26377.333363480528,24689.041157698783,168,galerija
2.2555318005555556,0.18293158917552624,1.9594580000000001,2.558332,1.000070265825858,36656.57766684582,26476.391211083086,169,poslovnik
2.8496327691666665,0.17133636259032403,2.5622875,3.1267305,1.0002622870449145,30729.84181696108,26748.794484309867,170,napuštanje
2.750894466388889,0.1691761112870073,2.4718985000000004,3.0249115,1.0001937002178172,32166.747642547354,24984.026521774438,171,infrastruktura
2.5419004305555557,0.17296300349397972,2.2551259999999997,2.82491,1.0003785236964773,36005.50853892237,25754.769076651497,172,plijen
2.7071107772222223,0.2020164115828493,2.370859,3.0340935,1.0000153137953638,34899.45184270488,26625.21881829282,173,kontroler
3.004261787222222,0.16796167257752795,2.7224995,3.2737825,1.0002844131678899,25351.665793218173,25242.50430105262,174,popuštanje
2.5049277394444442,0.15707102632391662,2.246709,2.7638484999999995,1.0001834798415936,27451.61112461509,26472.677175651184,175,panj
3.3794669394444443,0.24433522791100312,2.9551089999999998,3.7642904999999995,1.0001944772385145,16906.440702874144,20362.670646919283,176,uživanje
2.474930777777778,0.17446763619582398,2.1873895,2.7613705,1.0001463570875442,34322.49536749793,26062.455527147213,177,talog
3.014355513611111,0.17307004390547912,2.7261065,3.293991,1.0004427280082213,24730.581380426647,24649.487750957873,178,mučenje
2.8889126722222223,0.162184047852099,2.6199494999999997,3.1511804999999997,1.000302681649989,26283.79575688906,24903.64698796787,179,tona
2.7879189147222223,0.16935951476641342,2.5063495000000002,3.064092,1.0002485424446446,30991.805024617548,24229.09760250491,180,suradnica
2.9413255191666665,0.27794601707353495,2.4875990000000003,3.4048819999999997,1.0003315663721777,26667.62940142262,23740.38212752599,181,vikend
2.7864139291666667,0.19768916250642432,2.457358,3.1039510000000003,1.0001452046504504,33781.81723974986,26423.12051734185,182,kokos
2.8136584180555557,0.19474466015986086,2.4867674999999996,3.1258644999999996,1.0003129325822093,34616.181969265956,26376.385309092602,183,razlikovanje
2.8444082005555558,0.16659365361250308,2.567383,3.1152764999999993,1.0000114361171581,28108.475521256645,24976.76405998688,184,simptom
2.7058070058333334,0.1842706692782021,2.3987715,3.004441,0.9999776990442552,32519.526901107918,23653.913163070272,185,parlament
2.233126830833333,0.2115156088392843,1.8872995000000001,2.5848009999999997,1.0003783514767424,36657.23476340552,25384.752725008977,186,sanacija
2.3966921891666666,0.19312925258139765,2.0788665,2.712911,1.0005548740067025,38879.025371653224,26376.674760559672,187,retrospektiva
2.6751507627777777,0.17577376810153242,2.3838395,2.9612234999999996,1.0002137168216687,34756.56695968319,25734.562243860622,188,povlastica
2.516154246388889,0.16544091309590803,2.2412294999999998,2.7874905,1.0001238624709043,33144.1179092323,25221.76580311016,189,preferencija
3.2783348230555553,0.22598718079035138,2.8956865,3.6338809999999997,1.0001114531950186,23086.45596269819,24482.644285572598,190,sport
2.9531392358333335,0.18729386267014195,2.639368,3.25425,1.0000420300132629,30807.728281142834,25740.194250684825,191,trokut
3.2611909791666664,0.24581994916572308,2.8440975,3.6497119999999996,1.000217175463618,21082.181979031146,24693.722190295655,192,iscrpljenost
2.7543236969444442,0.16364156643130962,2.481848,3.0210305,1.000181013301388,29117.330488830215,26062.386502995436,193,brošura
3.188353429722222,0.2706211194020207,2.7324585,3.6271724999999995,1.0002108835197048,21231.259326552638,23006.175519940873,194,bilješka
3.1858283130555556,0.22955837143998123,2.7924655,3.55115,1.0001633887916923,27660.744872619125,24591.794273228134,195,podatak
2.6105862405555555,0.16807480550470857,2.3335489999999997,2.883412,1.0001250525920313,32744.610901870212,25982.550745446406,196,izvanzemaljac
2.8729219019444443,0.16423881233210294,2.6015645000000003,3.1402334999999995,1.0004457118931525,24991.487876897478,24249.06903246645,197,pljačkaš
2.978634037222222,0.281910834394651,2.5230775000000003,3.4492204999999987,1.0001830355011905,24011.84719841098,22874.291334728754,198,punjač
2.6820296411111113,0.18614305196911501,2.373138,2.9865925,1.0001860632520487,33367.921436305514,24819.017424933816,199,počinak
2.97114042,0.2044715846328566,2.628598,3.3004405,1.0003019328731564,32578.46867472824,25680.76957818213,200,pojavljivanje
3.2507062863888887,0.2171865163067279,2.8774184999999997,3.589971,1.0001836761389917,23714.088491375223,23671.822761422383,201,težak
3.187848944722222,0.21529635204644307,2.8227185,3.526903,1.0004430347490232,24892.04747238704,24179.771477923077,202,madrac
3.2749824966666665,0.20046811403998518,2.9364335,3.5913535,1.0002852274204368,20364.418559014015,22389.99654257162,203,dozvola
2.8403060955555555,0.17297599765766772,2.5529695,3.1194715000000004,1.0002621549880049,31062.18620272535,26000.734358617476,204,siromah
2.6860807130555555,0.17057027855768972,2.40068,2.9636705,1.0001773400502953,31648.549445076504,25976.129596981187,205,solidarnost
2.4741480236111113,0.1872270813388908,2.164349,2.78232,1.0002877929078724,39408.0871835293,26430.66997134514,206,učesnik
2.763821826388889,0.17069546964150084,2.4806995,3.040741,1.0004216903062169,31824.439213592195,25525.311697676574,207,djevica
2.492781338611111,0.1799382583077993,2.1960159999999997,2.7885409999999995,1.0002721044233174,36689.5820106167,26794.56973976744,208,trojstvo
2.9508091625,0.16824361768894852,2.670767,3.2219264999999995,1.000268946056454,27444.415248318615,24804.03713465016,209,struka
2.8795794933333334,0.17843984873094207,2.5803874999999996,3.1706609999999995,1.0001210835603809,30289.82090995774,25043.310909319738,210,upad
2.7822828022222224,0.2609692846146109,2.3541865,3.2100804999999997,1.0000052547378178,34279.08956553328,26416.8149608499,211,mobitel
2.172893796111111,0.16800197150528498,1.904659,2.4540339999999996,1.000087664675452,28755.55384000871,26863.17215305765,212,vinogradar
3.2145875144444442,0.2228864812682509,2.8376375,3.5685105,1.0001175065397103,25742.832668028834,25116.899941719996,213,predavač
2.5738062397222223,0.16669554498681036,2.29808,2.8499539999999994,1.0000973514085882,31468.31074692082,25761.439739972473,214,napajanje
3.004731157777778,0.17120974058766308,2.7196,3.28097,1.000051293365025,25938.167888944274,25205.644612717908,215,brava
3.0746445969444443,0.17142370262550669,2.7861075,3.35233,1.0003934528626135,24324.861346373524,23962.567803893344,216,stanovanje
3.3679591063888887,0.23361304208128394,2.96572,3.7331415,1.0001124640583734,18927.845274634776,22197.293549508413,217,trg
3.0373421922222223,0.19489251563175355,2.7123895,3.3506705,1.0002420385593989,29036.56492706593,25030.48617207297,218,žarulja
2.2524779158333335,0.15312019680394098,2.0085675000000003,2.51189,1.0002045460529043,25946.825844396117,24517.604764016578,219,štovanje
2.8773226233333333,0.19253269806210663,2.5535579999999998,3.1885855,1.000213018306704,34073.838462692605,25323.499532915284,220,blagovaonica
2.001311898611111,0.17000511920881212,1.733903,2.2914019999999997,1.000230148358777,23463.599287421843,22515.37353084306,221,uš
