string,string_id,image_mean,image_median,image_latent_mean,subfreq_mean,subfreq_median,subfreq_latent_mean
novac,543,0.9594133815871486,0.9435733873852392,-0.03483163808756151,1.1406477817193834,1.6963455347561704,0.23102339615183975
dadilja,544,0.7594133815871493,0.9435733873852392,0.08811574389160493,-0.3400824414043493,-0.30365446524382955,-0.09471419426482708
slikarica,545,0.9927467149204818,0.9435733873852392,-0.03195988392089477,-0.44353071726641824,-0.30365446524382955,-0.1706342666606604
biralište,546,0.32608004825381576,0.4435733873852392,0.1994550029541049,-0.8377835908296367,-1.3036544652438296,-0.37643234968149386
blagodat,547,-1.0739199517461846,-1.0564266126147608,-0.20950339100422832,-1.0377835908296364,-1.3036544652438296,-0.5131035073898271
beton,548,0.692746714920482,0.9435733873852392,-0.06205348465006155,0.16221640917036328,0.19634553475617045,0.22268794636017297
trokut,549,1.0594133815871491,0.9435733873852392,-0.07631873423339508,0.02888307583702998,-0.30365446524382955,0.13008305708933943
sutkinja,550,0.6594133815871488,0.9435733873852392,0.10849670868327177,-0.37111692416296993,-0.30365446524382955,-0.13864711488982717
djevica,551,0.02608004825381549,0.4435733873852392,0.11875230420410521,-0.30445025749630306,-0.30365446524382955,-0.05988704770232722
zasjedanje,552,-0.3739199517461844,-0.056426612614760785,0.1239078619124383,-0.3568312098772557,-0.30365446524382955,-0.1200172202023273
sramota,553,-0.6072532850795178,-1.0564266126147608,0.05023612920410514,0.36221640917036346,0.6963455347561704,0.2942397867768394
odziv,554,-1.8739199517461844,-2.556426612614761,-0.7155884045458949,-0.7711169241629698,-0.30365446524382955,-0.3811239007231606
rijeka,555,1.1260800482538156,0.9435733873852392,-0.11681359215006148,0.47888307583703016,0.6963455347561704,0.21305837521433935
boleština,556,0.359413381587149,0.4435733873852392,0.20863084784993857,-0.5377835908296364,-0.30365446524382955,-0.17600068916066025
krv,557,1.026080048253816,0.9435733873852392,-0.0789868981917281,0.52888307583703,0.6963455347561704,0.401449634172673
osnova,558,-1.0739199517461846,-2.056426612614761,-0.21999363256672844,0.4385604951918687,0.6963455347561704,0.27791190021433954
ugostitelj,559,0.5260800482538159,0.9435733873852392,0.2924204130582715,0.14267617928530596,0.6963455347561704,0.13463882490183954
satnica,560,-0.6739199517461842,-1.0564266126147608,-0.007452568816728178,0.13513307583703016,-0.30365446524382955,0.22613566042267275
epoha,561,-1.5739199517461846,-2.056426612614761,-0.4882465436083945,-1.204450257496303,-1.3036544652438296,-0.6139222063481604
množina,562,-0.17391995174618424,-0.056426612614760785,0.09165297982910525,0.5145973615513157,0.6963455347561704,0.24553331813100643
greška,563,-0.3739199517461844,-0.5564266126147608,0.1560556832666049,1.0392279034232375,1.6963455347561704,0.14650071156850641
krivnja,564,-0.6072532850795178,-1.0564266126147608,-0.02739123725422843,0.09554974250369686,-0.30365446524382955,0.13993453125600608
apstrakcija,565,-0.5072532850795177,-0.056426612614760785,-0.09748022423339497,0.02888307583702998,0.19634553475617045,0.023697672193506047
udruživanje,566,-0.8072532850795175,-1.0564266126147608,-0.12491281475422822,-0.30559968278365934,-0.30365446524382955,-0.14584969238982692
pedofil,567,-0.10725328507951781,-0.056426612614760785,0.1725839919124379,-0.7354026384486843,-0.30365446524382955,-0.34288591197316
tržnica,568,1.0594133815871491,0.9435733873852392,-0.09847996965006178,0.52888307583703,0.6963455347561704,0.3718330080268397
drek,569,0.9260800482538154,0.9435733873852392,-0.06219928402506181,-0.09968835273439858,-0.30365446524382955,-0.1007397427023271
pobožnost,570,0.02608004825381549,-0.056426612614760785,0.16591283607910512,-0.6044502574963033,-0.30365446524382955,-0.15411223947316
alkoholizam,571,0.359413381587149,0.9435733873852392,0.2139743565999379,-0.10982660158232482,-0.30365446524382955,-0.01112390884816028
natječaj,572,0.059413381587148706,-0.056426612614760785,0.3660473446207715,-0.10445025749630332,-0.30365446524382955,0.11786947063100639
prase,573,1.1260800482538156,0.9435733873852392,-0.11542140871256157,0.06221640917036364,-0.30365446524382955,0.0395704183393395
prostor,574,0.859413381587149,0.9435733873852392,0.020668440141605515,1.0955497425036964,1.6963455347561704,0.2997693062560063
avantura,575,0.7260800482538152,0.9435733873852392,0.07751173107910514,-0.07111692416296966,0.6963455347561704,-0.061863436764827195
nastavnik,576,1.0927467149204824,0.9435733873852392,-0.09826427423339501,0.9511052980592525,0.6963455347561704,0.4263751867768395
zvonik,577,0.859413381587149,0.9435733873852392,-0.08095341121256183,-0.37825978130582705,-0.30365446524382955,-0.13333249030649386
kilogram,578,0.2594133815871493,0.9435733873852392,0.10429787607910512,0.9622164091703636,0.6963455347561704,0.5353684417768396
podsjetnik,579,0.5927467149204824,0.9435733873852392,0.2003428753499379,0.5574545044084589,0.6963455347561704,0.3004942577143397
general,580,1.026080048253816,0.9435733873852392,-0.05652913225422829,-0.9807943435178084,-1.3036544652438296,-0.46866148374399375
blagovaonica,581,0.8927467149204822,0.9435733873852392,0.0224054924332715,-0.03778359082963645,-0.30365446524382955,0.053515973235172876
ekstrakt,582,-1.207253285079518,-1.0564266126147608,-0.34081607027506156,-1.0377835908296364,-1.3036544652438296,-0.5094552070773273
ribnjak,583,0.9927467149204818,0.9435733873852392,-0.05922829704589505,-0.7549878919049053,-0.30365446524382955,-0.34457308301482703
retrospektiva,584,-1.1072532850795178,-1.5564266126147608,-0.2564164949625618,-0.8918065793353835,-1.3036544652438296,-0.42856382686899375
medicina,585,-0.8405866184128512,-1.0564266126147608,-0.059080342879228365,0.52888307583703,0.6963455347561704,0.45015890886017296
editorijal,586,-0.7739199517461843,-1.0564266126147608,-0.07954787246256156,-1.1461169241629698,-1.3036544652438296,-0.6043675049939936
izazov,587,-0.5739199517461846,-1.0564266126147608,-0.023992817045895176,0.5622164091703636,0.6963455347561704,0.18646728094350618
kampanja,588,-0.5072532850795177,-1.0564266126147608,0.05404694253743836,-0.40445025749630314,-0.30365446524382955,-0.18988817686899395
alibi,589,-0.6072532850795178,-1.0564266126147608,-0.07699070423339505,-1.0711169241629697,-1.3036544652438296,-0.5539768343689939
car,590,0.6594133815871488,0.9435733873852392,0.07856484034993816,-0.27111692416296984,-0.30365446524382955,0.0016841376101730532
otopina,591,-0.30725328507951755,-0.5564266126147608,0.15194210712077183,-0.5377835908296364,-0.30365446524382955,-0.180432668952327
osmijeh,592,0.9594133815871486,0.9435733873852392,-0.11598295319172847,1.0622164091703632,0.6963455347561704,0.4617364733393394
ustanova,593,0.4260800482538154,0.9435733873852392,0.04901674566243841,0.06221640917036364,-0.30365446524382955,0.2005224130268397
željezničar,594,0.4260800482538154,0.9435733873852392,-0.0554506897542284,-1.0044502574963032,-1.3036544652438296,-0.5482879214523271
proizvod,595,0.059413381587148706,-0.056426612614760785,0.18125301399577154,0.8955497425036971,0.6963455347561704,0.3683297646935064
leukemija,596,0.29274671492048254,-0.056426612614760785,0.3419581727457719,-1.0711169241629697,-1.3036544652438296,-0.5442950246814937
hlače,597,0.9927467149204818,0.9435733873852392,-0.13124474090006144,1.3046406515946063,1.6963455347561704,0.20902719875600617
težište,598,-0.8739199517461844,-1.0564266126147608,-0.14149082652506184,-0.8961169241629698,-1.3036544652438296,-0.42431676124399376
reket,599,0.8927467149204822,0.9435733873852392,-0.039045245691728514,-0.39611692416296984,-0.30365446524382955,-0.14834944738982703
sprint,600,0.55941338158714915,0.9435733873852392,0.1428414398291049,-1.0044502574963032,-1.3036544652438296,-0.5180343163481607
aerodrom,601,0.9927467149204818,0.9435733873852392,-0.12976500287922832,-0.07111692416296966,-0.30365446524382955,0.010801240006006019
paravan,602,-0.6739199517461842,-1.0564266126147608,-0.050774533087561746,-0.97111692416297,-1.3036544652438296,-0.4708787475981606
milost,603,-1.9072532850795179,-2.056426612614761,-0.7214275314208951,-0.40445025749630314,-0.30365446524382955,-0.0056845304106603045
karizma,604,-0.7739199517461843,-1.0564266126147608,-0.11542166725422831,-0.7377835908296366,-0.30365446524382955,-0.3428421465564937
monopol,605,-1.140586618412851,-1.0564266126147608,-0.2685555420458945,-0.97111692416297,-1.3036544652438296,-0.4732903804106603
nadimak,606,-0.007253285079517724,0.9435733873852392,-0.059769483191728145,0.5955497425036969,0.6963455347561704,0.43991233667267293
grad,607,0.9594133815871486,0.9435733873852392,-0.005531694025061817,1.5219865241128923,1.6963455347561704,0.05916358927683962
madrac,608,1.1260800482538156,0.9435733873852392,-0.11515268079589491,0.5955497425036969,0.6963455347561704,0.3671832826101724
brodogradilište,609,0.859413381587149,0.9435733873852392,0.01857314649577191,-0.97111692416297,-1.3036544652438296,-0.4701233884314937
pekara,610,0.9594133815871486,0.9435733873852392,-0.08276520079589478,0.9288830758370303,0.6963455347561704,0.45641053938100606
pozivnica,611,1.026080048253816,0.9435733873852392,-0.05588103840006209,0.19554974250369694,0.6963455347561704,0.17871500656850614
priljev,612,-0.7739199517461843,-1.0564266126147608,-0.03886444058756178,-1.37111692416297,-1.8036544652438296,-0.680511817389827
instaliranje,613,-0.640586618412851,-1.0564266126147608,0.04806589566243824,0.46221640917036355,0.6963455347561704,0.3887903328185063
providnost,614,-0.7739199517461843,-1.0564266126147608,-0.1131076244417284,-0.43778359082963636,-0.30365446524382955,-0.15428294801482734
polovica,615,0.7594133815871493,0.9435733873852392,0.13212635326660482,0.27174021869417286,-0.30365446524382955,0.3053542183393394
svrbež,616,0.4594133815871486,0.9435733873852392,0.2673300079541052,0.2461244551473749,-0.30365446524382955,0.25496280594350607
koncert,617,1.1260800482538156,0.9435733873852392,-0.11542063985839501,0.8622164091703639,0.6963455347561704,0.4799892359435063
kamen,618,1.026080048253816,0.9435733873852392,-0.079723654233395,0.5219865241128923,0.6963455347561704,0.38127402792267295
prostranstvo,619,0.02608004825381549,-0.056426612614760785,0.2201665205582719,-0.8711169241629699,-1.3036544652438296,-0.39949878207732725
vrijeme,620,-0.04058661841285094,-0.056426612614760785,0.0097938160791049,1.5622164091703632,1.6963455347561704,0.004363384276839355
degradacija,621,-1.3739199517461844,-2.056426612614761,-0.38716922090006145,-1.0044502574963032,-1.3036544652438296,-0.46683591103566036
komanda,622,-0.6072532850795178,-1.0564266126147608,-0.006945666108395088,-1.4044502574963031,-1.3036544652438296,-0.7522937552023272
segment,623,-1.3072532850795175,-2.056426612614761,-0.383773491108395,-0.37111692416296993,-0.30365446524382955,-0.11895524541066038
novogradnja,624,-0.0739199517461846,-0.056426612614760785,0.13220708149577165,-0.6377835908296365,-0.30365446524382955,-0.27110454822316
kalvarija,625,-0.9739199517461845,-1.0564266126147608,-0.3147030149625616,-1.3356330531952278,-1.3036544652438296,-0.7402534795773272
podmirenje,626,-0.8739199517461844,-1.0564266126147608,-0.22627259423339474,-1.1377835908296365,-1.3036544652438296,-0.5917148995773269
zapis,627,0.49274671492048183,0.9435733873852392,0.2035925315999383,0.5353346887402561,0.6963455347561704,0.36633352938100616
dobrodošlica,628,-0.30725328507951755,-0.056426612614760785,0.15411653128743819,-0.5377835908296364,-0.30365446524382955,-0.20012563822315999
orgazam,629,0.22608004825381522,0.4435733873852392,0.1737852409749383,0.36221640917036346,0.6963455347561704,0.24408494240183964
ulica,630,0.7594133815871493,0.9435733873852392,-0.06306800944172819,1.5622164091703632,1.6963455347561704,0.031174608756006084
računovodstvo,631,-1.040586618412851,-1.0564266126147608,-0.17960971277506177,-0.5044502574963032,-0.30365446524382955,-0.04369556613982706
čitanje,632,0.5260800482538159,0.9435733873852392,0.13847719930827163,1.5622164091703632,1.6963455347561704,0.0032805262560060555
kalkulator,633,0.8927467149204822,0.9435733873852392,-0.06355798600422835,0.35388307583703016,0.19634553475617045,0.23754758042267277
kolegica,634,0.4260800482538154,0.4435733873852392,0.34527033191243817,1.073710662043927,1.6963455347561704,0.23137843104767297
zločinac,635,0.49274671492048183,-0.056426612614760785,0.4851582006624384,-0.30445025749630306,-0.30365446524382955,-0.09693099738982713
alarm,636,0.7260800482538152,0.9435733873852392,0.07818515378743829,0.9357796275611681,0.6963455347561704,0.38740500740183936
ekosustav,637,-0.04058661841285094,-0.056426612614760785,0.10463051587077166,-0.9377835908296364,-0.8036544652438296,-0.4928882958273273
kvantiteta,638,-0.9405866184128513,-1.0564266126147608,-0.16337246652506154,-0.36486692416296984,-0.30365446524382955,-0.13802896832732703
pozitiv,639,-0.640586618412851,-1.0564266126147608,-0.04907411631672831,-1.0711169241629697,-1.3036544652438296,-0.5468979856189939
putovnica,640,0.7594133815871493,0.9435733873852392,0.044074233162438414,-0.10445025749630332,-0.30365446524382955,0.11583190750600636
tjeranje,641,-0.3405866184128512,-0.5564266126147608,0.10153284191243817,-0.30445025749630306,-0.30365446524382955,-0.008498477285660666
šahist,642,0.55941338158714915,0.9435733873852392,0.21994539014160486,-0.97111692416297,-1.3036544652438296,-0.46879367947316064
sob,643,0.7260800482538152,0.9435733873852392,0.0073686636832714925,-1.0488947019407475,-1.3036544652438296,-0.49871406488982695
opravdanje,644,-0.3405866184128512,-1.0564266126147608,0.07847595951660491,0.6622164091703633,0.6963455347561704,0.45508387896433966
patnja,645,0.4260800482538154,0.9435733873852392,0.2313416065999383,-0.3568312098772557,-0.30365446524382955,-0.07520878509816065
knez,646,0.09274671492048236,-0.056426612614760785,0.2257812183707717,-1.1196017726478185,-1.3036544652438296,-0.5662547069731603
zamisao,647,-0.5072532850795177,-0.056426612614760785,-0.09837721048339487,0.12888307583703007,0.6963455347561704,0.10284194719350603
zapremnina,648,-1.1842647793323913,-1.0564266126147608,-0.3505882080875615,-1.1420846660984538,-1.3036544652438296,-0.6039599784314937
varanje,649,-0.3405866184128512,-1.0564266126147608,0.0632446297249385,0.2622164091703634,0.6963455347561704,0.26652285271433973
glumište,650,-0.007253285079517724,-0.056426612614760785,0.26587995451660484,-1.0925454955915415,-1.3036544652438296,-0.48910148301482703
mjesec,651,0.692746714920482,0.9435733873852392,-0.12113190100422822,1.2955497425036966,1.6963455347561704,0.43337575969350617
metafora,652,-1.1739199517461842,-1.0564266126147608,-0.28016519121256156,0.2622164091703634,0.6963455347561704,0.18383518448517266
maraton,653,0.55941338158714915,0.9435733873852392,0.0659407998291055,-0.3377835908296367,-0.30365446524382955,-0.13162915166066025
bakalar,654,0.692746714920482,0.9435733873852392,-0.015424105170894986,-0.6377835908296365,-1.3036544652438296,-0.09741464988982695
jastuk,655,0.9594133815871486,0.9435733873852392,-0.06154103600422811,1.2913830758370302,1.6963455347561704,0.11854777813100625
rejting,656,-1.1739199517461842,-2.056426612614761,-0.2581945037125615,-0.45861692416296984,-0.30365446524382955,-0.14647600301482733
traženje,657,-0.5405866184128509,-0.5564266126147608,-0.010532180170895078,0.8288830758370298,0.6963455347561704,0.43872487115183967
vikend,658,0.3927467149204822,0.9435733873852392,0.17959100649577175,1.3717402186941734,1.6963455347561704,0.11897201427684001
kockica,659,1.1260800482538156,0.9435733873852392,-0.11608096204589513,0.32888307583703025,0.6963455347561704,0.07803585750600606
karijes,660,0.6260800482538156,0.9435733873852392,0.040192413058271814,-0.7883583034733146,-1.3036544652438296,-0.3179241906189936
gospodin,661,0.5927467149204824,0.9435733873852392,0.30557767253743817,0.9288830758370303,0.6963455347561704,0.5120548890685064
razglednica,662,0.8927467149204822,0.9435733873852392,-0.010599139962561566,-0.5044502574963032,-0.30365446524382955,-0.06508523957732759
kip,663,0.6594133815871488,0.9435733873852392,-0.08729348142089499,0.16221640917036328,0.19634553475617045,0.1661392034435063
duhan,664,0.9260800482538154,0.9435733873852392,-0.09953945631672845,0.9288830758370303,1.6963455347561704,0.13332827563100613
domoljublje,665,-0.0739199517461846,-0.056426612614760785,0.0047600280582718035,-0.30337498867909884,-0.30365446524382955,-0.10154772301482717
svijet,666,0.5927467149204824,0.9435733873852392,0.14233988462077152,1.0622164091703632,1.6963455347561704,0.3279612194851729
teorija,667,-0.2072532850795179,-0.056426612614760785,0.053827436287438246,0.6717402186941732,0.6963455347561704,0.45632291354767274
sloboda,668,-0.17391995174618424,-0.056426612614760785,-0.02477561090006164,0.8226330758370302,0.6963455347561704,0.5009980017768396
keramika,669,0.8927467149204822,0.9435733873852392,-0.04025041704589505,-0.43778359082963636,-0.30365446524382955,-0.15719561718149366
mučenje,670,0.32608004825381576,0.9435733873852392,0.09626773837077174,0.02888307583702998,-0.30365446524382955,0.18912580313100635
debitant,671,-1.5524913803176128,-2.056426612614761,-0.4990460525667282,-1.6377835908296365,-1.3036544652438296,-0.9152355181189937
jutro,672,0.6594133815871488,0.9435733873852392,0.16200296732910502,1.5622164091703632,1.6963455347561704,0.00334730125600613
pogled,673,0.4260800482538154,0.9435733873852392,0.06686918378743822,0.9476330758370302,0.6963455347561704,0.512574698443506
mikser,674,0.9927467149204818,0.9435733873852392,-0.05854110558756176,0.30952823712735267,0.6963455347561704,0.15513040521433963
isključivanje,675,0.1594133815871488,-0.056426612614760785,0.35380079295410516,0.7566608536148078,0.6963455347561704,0.4287829968810062
muslimanka,676,0.7927467149204825,0.9435733873852392,0.04876607357910512,0.010133075837030159,-0.30365446524382955,0.03622272323517306
parola,677,-0.9405866184128513,-1.0564266126147608,-0.21943700840006164,-1.204450257496303,-1.3036544652438296,-0.5901043965564936
trk,678,0.12608004825381558,0.4435733873852392,0.07172681149577187,-0.6773669241629698,-0.30365446524382955,-0.33229256749399383
hotelijer,679,-0.3405866184128512,-1.0564266126147608,0.047376668370771924,-1.1044502574963033,-1.3036544652438296,-0.5337838372856605
bavljenje,680,-0.5072532850795177,-1.0564266126147608,-0.04098942485839485,0.02300072289585353,-0.30365446524382955,0.09812462719350634
zajednica,681,0.059413381587148706,-0.056426612614760785,0.16771083941243825,0.36221640917036346,0.6963455347561704,0.16956582948517296
raspad,682,-0.10725328507951781,-0.056426612614760785,0.034269278058271624,0.12888307583703007,-0.30365446524382955,0.15513934938100604
priprema,683,0.02608004825381549,-0.056426612614760785,0.07629615034993842,0.8955497425036971,0.6963455347561704,0.7133764870893398
klađenje,684,0.359413381587149,-0.056426612614760785,0.4134614964957719,-0.07111692416296966,-0.30365446524382955,0.033291755943506196
postojanje,685,-0.5072532850795177,-1.0564266126147608,-0.11034297860839448,0.10388307583703016,-0.30365446524382955,0.2150109513601728
kotačić,686,0.9927467149204818,0.9435733873852392,-0.05756629183756168,0.17715893790599546,0.6963455347561704,0.15362806386017303
drenaža,687,-1.140586618412851,-2.056426612614761,-0.3198371774625617,-1.2711169241629698,-1.3036544652438296,-0.6815433481189936
violinist,688,1.026080048253816,0.9435733873852392,-0.07871612902506175,-0.5211169241629698,-0.30365446524382955,-0.19643839468149382
školarac,689,0.859413381587149,0.9435733873852392,0.09880533357910526,0.2461244551473749,0.6963455347561704,0.23235233177683945
omalovažavanje,690,-0.0739199517461846,-0.056426612614760785,0.12169034337077189,-0.23986692416296984,-0.30365446524382955,0.01527179750600638
socijalizam,691,-0.7072532850795179,-1.0564266126147608,-0.0961890244417285,-0.14208466609845383,-0.30365446524382955,-0.09014688832732709
vizionar,692,-0.4405866184128513,-0.5564266126147608,-0.005672162879228448,-1.37111692416297,-1.3036544652438296,-0.723699789577327
grožđe,693,0.7927467149204825,0.9435733873852392,-0.11940083808756174,0.3955497425036967,0.6963455347561704,0.30598537938100634
besmislica,694,-0.3739199517461844,-0.056426612614760785,-0.053369090483395,0.29554974250369703,0.6963455347561704,0.29933650427683967
fobija,695,-0.4405866184128513,-1.0564266126147608,0.11974680805827154,-0.14611692416296984,-0.30365446524382955,0.03680898688100642
poremećaj,696,0.49274671492048183,0.9435733873852392,0.114898868266605,0.8622164091703639,0.6963455347561704,0.41858757073517294
lopatica,697,0.359413381587149,0.9435733873852392,0.005975637016605084,-0.40445025749630314,-0.30365446524382955,-0.17910295447316038
zakon,698,-0.7072532850795179,-0.5564266126147608,-0.09762542162922827,0.4063024306757397,0.6963455347561704,0.2671323619851731
štala,699,0.9260800482538154,0.9435733873852392,-0.11589837152506144,-0.36486692416296984,-0.30365446524382955,-0.08697642593149357
normalizacija,700,-1.940586618412851,-2.056426612614761,-0.699908740795895,-0.9898669241629698,-1.3036544652438296,-0.4760968080148271
prijelaz,701,0.12608004825381558,-0.056426612614760785,0.19195133441243817,0.6976330758370302,0.6963455347561704,0.365527277297673
ekstrem,702,-0.6670234000220465,-1.0564266126147608,-0.14349138412922846,-0.14208466609845383,-0.30365446524382955,0.030333320631006355
visina,703,1.0927467149204824,0.9435733873852392,-0.09723931537922814,1.0955497425036964,0.6963455347561704,0.5251348191726728
primat,704,-0.04058661841285094,-0.056426612614760785,0.13852968878743832,-1.2366341655422803,-1.3036544652438296,-0.6197371025981604
zamolba,705,0.359413381587149,0.9435733873852392,0.2123315410791049,0.5101330758370302,0.6963455347561704,0.3326458135476731
slovo,706,0.22608004825381522,0.9435733873852392,-0.058055012358395164,1.1288830758370305,1.6963455347561704,0.033481021151839485
predjelo,707,0.8260800482538158,0.9435733873852392,0.05428477472493842,0.5003116472656015,0.6963455347561704,0.32972521573517266
tvorac,708,-0.7739199517461843,-1.0564266126147608,-0.040267327670894915,-1.1377835908296365,-1.3036544652438296,-0.594015096764827
rob,709,1.0594133815871491,0.9435733873852392,-0.09867963548339498,-0.43778359082963636,-0.30365446524382955,-0.15870805582732705
ludost,710,-0.3739199517461844,-0.056426612614760785,0.1282110397249383,0.4708185597079977,0.6963455347561704,0.3392450611518396
reagiranje,711,-0.7072532850795179,-1.0564266126147608,-0.058973330900061516,0.46221640917036355,0.6963455347561704,0.36696500302683965
pećnica,712,0.8927467149204822,0.9435733873852392,-0.07970306246256209,0.4185382482508233,0.6963455347561704,0.3213378901101729
zrak,713,0.359413381587149,0.9435733873852392,-0.08147762423339477,1.0955497425036964,1.6963455347561704,0.3574204209435061
zastara,714,-1.1072532850795178,-1.0564266126147608,-0.25946725027506146,-1.213974067020113,-1.3036544652438296,-0.5939620684314937
zid,715,0.9927467149204818,0.9435733873852392,-0.08031521850422818,0.8622164091703639,0.6963455347561704,0.5550047643810063
zec,716,0.9594133815871486,0.9435733873852392,-0.11513467267089483,0.06221640917036364,-0.30365446524382955,0.201609525943506
migrena,717,-0.10725328507951781,-0.056426612614760785,0.30484234691243817,-0.5044502574963032,-0.30365446524382955,-0.16338701009816026
ubojica,718,0.7260800482538152,0.9435733873852392,-0.04175475340006152,0.22888307583703016,0.6963455347561704,0.1966060718810061
pripovijest,719,0.02608004825381549,-0.056426612614760785,0.14082743545410503,-0.07756853706619582,-0.30365446524382955,0.08244521469350641
uspostava,720,-1.140586618412851,-1.0564266126147608,-0.23156693704589504,-0.45861692416296984,-0.30365446524382955,-0.18532622457732728
dokumentarac,721,0.55941338158714915,0.9435733873852392,0.23161071837077163,-0.045310472550066816,-0.30365446524382955,0.03957112427683951
šteta,722,0.2594133815871493,0.4435733873852392,0.2619649274332718,0.32888307583703025,0.6963455347561704,0.29344440448517295
tetovaža,723,0.9927467149204818,0.9435733873852392,-0.05758230662922825,0.29554974250369703,0.6963455347561704,0.2687738763601728
namjera,724,-1.0072532850795177,-1.0564266126147608,-0.15872106235839478,0.5503116472656018,0.6963455347561704,0.22778687594350622
ispravak,725,-0.2072532850795179,-0.056426612614760785,0.24714867264160523,-0.011857664903710763,-0.30365446524382955,0.06621688417267269
gimnastika,726,0.7260800482538152,0.9435733873852392,0.016238390662438373,-0.3377835908296367,-0.30365446524382955,-0.072169572077327
ugljik,727,0.3927467149204822,0.9435733873852392,0.06764410951660516,-0.704450257496303,-1.3036544652438296,-0.260618128327327
razlikovanje,728,-0.7405866184128511,-1.0564266126147608,-0.06615152527506174,-0.07111692416296966,-0.30365446524382955,-0.010739788848160625
uvjerljivost,729,-1.1739199517461842,-1.0564266126147608,-0.30111263173339475,-0.10445025749630332,-0.30365446524382955,-0.05489427593149365
higijena,730,0.4594133815871486,0.9435733873852392,0.251557727329105,0.6599175585956507,0.6963455347561704,0.42777967365183933
sestrična,731,0.692746714920482,0.9435733873852392,0.00310836930827163,0.6351330758370302,0.6963455347561704,0.24562077604767296
aktivacija,732,-0.6739199517461842,-1.0564266126147608,-0.08531101527506157,-0.39611692416296984,-0.30365446524382955,-0.1645183847856604
kompromis,733,-1.0739199517461846,-1.0564266126147608,-0.2509763164208949,0.12888307583703007,0.19634553475617045,0.15032426917267294
gnojivo,734,0.6260800482538156,0.9435733873852392,0.14611607587077158,-0.6044502574963033,-0.30365446524382955,-0.20915312457732727
opredjeljenje,735,-1.0808165034703223,-1.0564266126147608,-0.1798717779833945,-0.6148669241629698,-0.30365446524382955,-0.33039266478566054
negiranje,736,-0.8405866184128512,-1.0564266126147608,-0.10728788642089482,0.19554974250369694,0.19634553475617045,0.1769584675060063
prihod,737,-0.7405866184128511,-1.0564266126147608,0.022365954099938357,0.22888307583703016,0.6963455347561704,0.24432432896433953
sudbina,738,-2.407253285079518,-3.056426612614761,-1.0325094953792282,0.2622164091703634,-0.30365446524382955,0.28365292240183937
kupač,739,0.9927467149204818,0.9435733873852392,-0.08170645173339475,-0.37111692416296993,-0.30365446524382955,-0.10134608301482695
policija,740,0.5260800482538159,0.9435733873852392,-0.025938149962561496,0.32888307583703025,0.6963455347561704,0.3311008361518395
prisustvo,741,-0.10725328507951781,-0.056426612614760785,0.2866571558707718,0.5860259329798874,0.6963455347561704,0.3285748328185063
proizvođač,742,-0.04058661841285094,-0.056426612614760785,0.24224097607910489,0.46221640917036355,0.6963455347561704,0.2100720232351727
parlament,743,0.29274671492048254,-0.056426612614760785,0.3966041807666052,-0.30445025749630306,-0.30365446524382955,-0.11916766436899362
sunčanje,744,0.8260800482538158,0.9435733873852392,0.09579796607910485,-0.07111692416296966,-0.30365446524382955,0.07412723125600618
tinejdžer,745,0.9594133815871486,0.9435733873852392,-0.03248247152506156,0.621740218694173,0.6963455347561704,0.15176016552683969
pakt,746,-0.30725328507951755,-0.056426612614760785,0.1996835648291051,-1.1743427306145828,-1.3036544652438296,-0.5423814495773276
valjanost,747,-1.707253285079518,-2.056426612614761,-0.5620097222542282,-0.33361692416296984,-0.30365446524382955,-0.14638908603566048
jadnik,748,-0.2072532850795179,-0.056426612614760785,0.1484406904541049,0.29554974250369703,0.19634553475617045,0.3145787797976727
pismo,749,1.0927467149204824,0.9435733873852392,-0.09709242392089479,0.02888307583702998,-0.30365446524382955,0.1652672821935064
piletina,750,1.0594133815871491,0.9435733873852392,-0.07882480017089488,1.0955497425036964,1.6963455347561704,0.35743485708933953
optuženi,751,0.5260800482538159,0.9435733873852392,0.11926204284993824,-0.20445025749630297,-0.30365446524382955,-0.0013405177023271264
otmičar,752,0.5260800482538159,0.9435733873852392,0.29257930337077154,-0.27111692416296984,-0.30365446524382955,0.03943636969350628
razvod,753,-0.007253285079517724,-0.056426612614760785,0.25029859389160514,0.010133075837030159,-0.30365446524382955,0.020663539901839556
podnožje,754,0.359413381587149,0.9435733873852392,0.20279913170410513,-0.97111692416297,-0.8036544652438296,-0.526938744264827
latinica,755,0.9927467149204818,0.9435733873852392,-0.03255812798339486,-1.1044502574963033,-1.3036544652438296,-0.602647707181494
skladatelj,756,0.9594133815871486,0.9435733873852392,-0.03462301173339499,-0.1676686483009009,-0.30365446524382955,-0.010904178639826956
dečko,757,1.026080048253816,0.9435733873852392,-0.10128071558756169,1.5564692827335818,1.6963455347561704,0.026829320526839506
prostitutka,758,0.49274671492048183,0.9435733873852392,0.08717748076660525,-0.704450257496303,-0.30365446524382955,-0.3522373203064939
hokejaš,759,0.8927467149204822,0.9435733873852392,-0.10002889496256184,-0.48540263844868425,-0.30365446524382955,-0.15811608259816046
stvaratelj,760,0.059413381587148706,-0.056426612614760785,0.21077775045410485,-0.5711169241629697,-0.30365446524382955,-0.18261890093149358
kvadrat,761,0.9927467149204818,0.9435733873852392,-0.08171161298339502,0.21275404357896566,0.6963455347561704,0.12474099771433966
